context,love,like,hate,date,help,dist_General Distortion,dist_No Distortion,dist_Labeling,dist_Magnification,dist_Fortune-telling,dist_Personalization,dist_Mind Reading,dist_Mental filter,dist_Emotional Reasoning,dist_Overgeneralization,dist_All-or-nothing thinking,dist_Should statements
I’ve avoided treatment because I dislike medication due to past experiences and my last hospital visit didn’t go well so I’m afraid of the next one,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I’ve avoided treatment because I dislike medication due to past experiences and my last hospital visit didn’t go well so I’m afraid of the next one,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I feel like I’m slow when doing a task However it does not makes sentence because I have good grades and do all my homework and yet I can’t do what is asked to be done  All I know that I can’t understand messages or phone calls (Even in high volume)  can’t follow instructions I try to concentrate what people are saying but the words cant process in my freaking brain which makes me mad and helpless at myself that I can’t do anything right it is very had to multitask I sturred/can’t talk right,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I feel like I’m slow when doing a task However it does not makes sentence because I have good grades and do all my homework and yet I can’t do what is asked to be done  All I know that I can’t understand messages or phone calls (Even in high volume)  can’t follow instructions I try to concentrate what people are saying but the words cant process in my freaking brain which makes me mad and helpless at myself that I can’t do anything right it is very had to multitask I sturred/can’t talk right,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I feel like I’m slow when doing a task However it does not makes sentence because I have good grades and do all my homework and yet I can’t do what is asked to be done  All I know that I can’t understand messages or phone calls (Even in high volume)  can’t follow instructions I try to concentrate what people are saying but the words cant process in my freaking brain which makes me mad and helpless at myself that I can’t do anything right it is very had to multitask I sturred/can’t talk right,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I feel as though if I cut everyone out of my life I wouldn’t really miss anyone,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Any kind of sound irritates me when im in this mood   I either believe people too much or don’t believe them at all  I feel very guilty,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
convinced everyone hates me and that they are plotting against me etc,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I totally trust him and I know he loves me as much as a man can love a woman but I can’t stop being jealous can’t stop imagine those scenes and it killing me,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I totally trust him and I know he loves me as much as a man can love a woman but I can’t stop being jealous can’t stop imagine those scenes and it killing me,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I totally trust him and I know he loves me as much as a man can love a woman but I can’t stop being jealous can’t stop imagine those scenes and it killing me,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I m an empath and my boyfriend is a narcissist  he doesn’t care about my feelings,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The reason I suspect I may have been sexually abused as a child is because my memory keeps bringing me back to this journal that I had,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I did dated guys we kissed but when it comes to more I feel shy and scared to say I’m a virgin at my age,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
I fully understand that i wish to heal and i also respect her abilities however I feel again she is in decision making to terminate me  As last week it was apparent she needed affirmation from me that the anger work was useful,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Basically im very paranoid and at first it seemed to all be related to social anxiety like i would convince myself they all hated me and would delete all my social media and hate them for supposedly hating me (for something as silly as not answering a text),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I tend to do things to manipulate to make them think of me as a good person who cares about them so they would come in handy when I need them,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
He cheated before and I have had a hard time trusting him since that but before that I was accusing him so I feel like I pushed him to it,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
He cheated before and I have had a hard time trusting him since that but before that I was accusing him so I feel like I pushed him to it,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
It was the worse in middle school when her friend moved and nobody at all liked her,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sometimes I think she exaggerates health issues to be the center of attention   I know in the mind my mom will never really approve of me or respect me or be there for me but my heart wont accept it,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
As a result of which for anything bad that happens in my life I blame him,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
As a result of which for anything bad that happens in my life I blame him,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
As a result of which for anything bad that happens in my life I blame him,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
But regularly I feel depressed I comfort eat I feel that I am being a terrible father I feel that I am not supporting my family correctly and feel extremely guilty for having these feelings,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i have every thing that makes me hate myself,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
and i hate myself,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I do not believe that hate resentment or just a lack of caring are the appropriate feelings to have when someone is having a problem and yet I feel these types of feelings,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I do not believe that hate resentment or just a lack of caring are the appropriate feelings to have when someone is having a problem and yet I feel these types of feelings,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
This is my first shot in corporate world and since I am a survivor of repeated child sexual abuse I have very low self esteem trust and sharing issues I already am not sure if I will be able to survive in this cut throat world  Everything haunts me and I hate myself and when a guy even for wrong reasons said he likes me I melted,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
This is my first shot in corporate world and since I am a survivor of repeated child sexual abuse I have very low self esteem trust and sharing issues I already am not sure if I will be able to survive in this cut throat world  Everything haunts me and I hate myself and when a guy even for wrong reasons said he likes me I melted,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Since I lived with my mother alone I have had loops of everything she used to tell me I was growing up- all leading up to “no one will love me if I don’t try really really hard to maintain their love”,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Every time she does something that irritates me i get really angry and start to breath heavy and have the need to break things after that i start to cry and whisper to myself “I hate her,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i hate her”,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I cannot seem to get out of bed the very thought of facing the world every day makes me cry and debate my life  I hate myself I cannot function in any social situation and now I can’t even seem to do any simple task anymore,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I always feel like I am fat I always think of worst case scenarios for example my husband will leave to go to the store and I’ll worry that he’ll get in car accident I worry a lot that my children will hate me when their older When ever someone asks me for advice I am always negative I get angry over nothing I hate it,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I always feel like I am fat I always think of worst case scenarios for example my husband will leave to go to the store and I’ll worry that he’ll get in car accident I worry a lot that my children will hate me when their older When ever someone asks me for advice I am always negative I get angry over nothing I hate it,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I was terrified of what people thought about me and I still am And because of that I avoid people even my classmates,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I was terrified of what people thought about me and I still am And because of that I avoid people even my classmates,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
It is making me feel emotionally broken And it is killing my self esteem I exercise and meditate but with insomnia it feels like nothing is helping Not even those strong pills,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
I have never really had a feeling of hopelessness or sadness as I wanted to get back to the life and activities my chronic illness was preventing me from Fast forward to now and I no longer feel motivated or excited by anything and I have this overwhelming feeling of regret that I could have avoided the situation I am in,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I always tell myself “you just want to have attention” but I’m not that kind of person I hate it when people talk to me and ask me questions and basically give me any attention,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
It’s a sad hopeless feeling like I can’t connect with people or maybe don’t want to I’m known to be a very quiet person and have very few friends When I was younger I really wanted to have a best friend but didn’t really know how so I never did When I felt like I had a good friendship with someone they always seemed to have found someone else that was more fun Regarding friendships I feel like I’ve given up even trying to connect because it’s never worked for me before,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I have tried to commit suicide twice and I blame my mother for it,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I have tried to commit suicide twice and I blame my mother for it,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I think she is a terrible person who doesn’t love me or anyone but herself,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I think she is a terrible person who doesn’t love me or anyone but herself,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
My ex husbands GF is changing the way I parent my children,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
And because of his drinking I now have no meaningful relationship with him I don’t even love him,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hey I’m suffering here from my skinny body and I cant move on with this issue last week I had to meet a guy who was talking online with me and had to meet up finally in real life once I met him and went back home he changed with me I think because of my very skinny body I don’t know what to do because im really hurting deep inside and I feel like I will never gain weight and have feminine body also if I were in his situation I would never accept a person with ugly body like me  im writing now and my tears fell down because I really hope I would find confidence and find my beautiful soul  now we are talking to each other,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
