id,text_id,context,subject,relation,object,negated,dominant_distortion,secondary_distortion,relation_text,relation_cluster,relation_cluster_label,Dominant Distortion,Secondary Distortion (Optional)
1956,4493,I mainly pick up on real life celebrities or social figures who I like and place myself in a situation with them.,I,like,who,False,Overgeneralization,,like,1,Supportive Actions,Overgeneralization,
1957,4494,"I am 24 and he is 34, we have been dating for 6 months and are now living together.",we,date,months,False,Personalization,Magnification,date,0,Negative Affect / Conflict Emotion,Personalization,Magnification
1958,4494,I wish that I could accept his daughter with open arms and be much more understanding however i am constantly angry!,I,accept,daughter,False,Personalization,Magnification,accept,4,Social Attachment & Rejection,Personalization,Magnification
1959,4494,I wish that I could accept his daughter with open arms and be much more understanding however i am constantly angry!,I,accept,arms,False,Personalization,Magnification,accept,4,Social Attachment & Rejection,Personalization,Magnification
1960,4495,I love him (and don’t get me wrong he is a good person and an amazing dad).,I,love,him,False,Mind Reading,,love,1,Supportive Actions,Mind Reading,
1961,4497,And that was what I was looking for – the emotional comfort of having someone next to me who loves me and cares about me.,who,love,me,False,No Distortion,,love,1,Supportive Actions,No Distortion,
1962,4504,"I wasn’t very happy with my life before but video games was an easy way to cope with other things (when I say cope I don’t mean through extreme violence like in GTA’s case, more like a person who really likes soccer and uses that).",who,like,soccer,False,Magnification,,like,1,Supportive Actions,Magnification,
1963,4504,I would be so thankful if you could help me.,you,help,me,False,Magnification,,help,0,Negative Affect / Conflict Emotion,Magnification,
1964,4505,If you cannot help her and release her of her problem immediately she will be extremely rude/vile to you.,you,help,her,False,Overgeneralization,Mind Reading,help,0,Negative Affect / Conflict Emotion,Overgeneralization,Mind Reading
1965,4509,"However recently my perception has changed, and I don’t see point of my life now I don’t care about people I am lonely",I,care,people,False,Mind Reading,Labeling,care,0,Negative Affect / Conflict Emotion,Mind Reading,Labeling
1966,4509,I really hate this-,I,hate,this,False,Mind Reading,Labeling,hate,1,Supportive Actions,Mind Reading,Labeling
1967,4509,Now life seems very purposeless I was loving my teacher but now he is not my teacher anymore that’t why I closed myself to the other boys,I,love,teacher,False,Mind Reading,Labeling,love,1,Supportive Actions,Mind Reading,Labeling
1968,4509,I really need to talk to someone but I fear that they will despise me what is my problem Why do I behaving like a fool?,they,despise,me,False,Mind Reading,Labeling,despise,3,Interpersonal Beliefs / Roles,Mind Reading,Labeling
1969,4510,I have seen two friends of hers at different times become temporarily bed ridden and ask for her aid at which time she completely abandoned them and never saw them again.,she,abandon,time,False,Mind Reading,,abandon,4,Social Attachment & Rejection,Mind Reading,
1970,4510,I have seen two friends of hers at different times become temporarily bed ridden and ask for her aid at which time she completely abandoned them and never saw them again.,she,abandon,them,False,Mind Reading,,abandon,4,Social Attachment & Rejection,Mind Reading,
1971,4517, For years i hated my sister so much.,i,hate,years,False,All-or-nothing thinking,,hate,1,Supportive Actions,All-or-nothing thinking,
1972,4517, For years i hated my sister so much.,i,hate,sister,False,All-or-nothing thinking,,hate,1,Supportive Actions,All-or-nothing thinking,
1973,4517,i work every hard and i really dont ask for anything and i respect others.,i,respect,others,False,All-or-nothing thinking,,respect,0,Negative Affect / Conflict Emotion,All-or-nothing thinking,
1974,4522,"I’ve been seeing the best therapist I’ve ever worked with for almost three years and, in that time, he’s helped me significantly, including with coming out as trans and gay and gaining confidence to date and try out relationships.",he,help,time,False,No Distortion,,help,0,Negative Affect / Conflict Emotion,No Distortion,
1975,4522,"I’ve been seeing the best therapist I’ve ever worked with for almost three years and, in that time, he’s helped me significantly, including with coming out as trans and gay and gaining confidence to date and try out relationships.",he,help,me,False,No Distortion,,help,0,Negative Affect / Conflict Emotion,No Distortion,
1976,4523,"I often see a figure following me around just behind my back, shadows near me, and my delusions include the thought that everything i see is not real, that everyone hates me, that something will eventually come and kill me, even if its not alive, amd much more.",everyone,hate,me,False,Mental filter,Magnification,hate,1,Supportive Actions,Mental filter,Magnification
1977,4528,To which I had the most amazing O. I’ve come to the conclusion that I love my therapist deeply and I like the idea of having these fantasies of her knowing I can’t act on them in real life.,I,love,therapist,False,Labeling,,love,1,Supportive Actions,Labeling,
1978,4528,To which I had the most amazing O. I’ve come to the conclusion that I love my therapist deeply and I like the idea of having these fantasies of her knowing I can’t act on them in real life.,I,like,idea,False,Labeling,,like,1,Supportive Actions,Labeling,
1979,4528,I feel awkward about living this false relationships in my head but at the same time I love/loved touching myself to the thought of her touching me/us touching each other.,I,love,time,False,Labeling,,love,1,Supportive Actions,Labeling,
1980,4528,Almost as if I was connected with her on a spiritual level.,I,connect,her,False,Labeling,,connect,0,Negative Affect / Conflict Emotion,Labeling,
1981,4528,Almost as if I was connected with her on a spiritual level.,I,connect,level,False,Labeling,,connect,0,Negative Affect / Conflict Emotion,Labeling,
1982,4528,And kinda of secretly and slightly irrationally I’m dating her in my head.,I,date,her,False,Labeling,,date,0,Negative Affect / Conflict Emotion,Labeling,
1983,4528,And kinda of secretly and slightly irrationally I’m dating her in my head.,I,date,head,False,Labeling,,date,0,Negative Affect / Conflict Emotion,Labeling,
1984,4528,I know I love my therapist in a very complexed way.,I,love,therapist,False,Labeling,,love,1,Supportive Actions,Labeling,
1985,4528,I know I love my therapist in a very complexed way.,I,love,way,False,Labeling,,love,1,Supportive Actions,Labeling,
1986,4528,I like them a lot.,I,like,them,False,Labeling,,like,1,Supportive Actions,Labeling,
1987,4535,My girlfriend and I have been dating for almost two months now and she’s a very affectionate and supportive person.,girlfriend,date,months,False,Should statements,,date,0,Negative Affect / Conflict Emotion,Should statements,
1988,4535,My girlfriend and I have been dating for almost two months now and she’s a very affectionate and supportive person.,I,date,months,False,Should statements,,date,0,Negative Affect / Conflict Emotion,Should statements,
1989,4537,"I feel like therapy isn’t helping with this at all – thinking through things can’t really elevate my mood, it actually often makes everything worse.",therapy,help,this,False,Magnification,,help,0,Negative Affect / Conflict Emotion,Magnification,
1990,4538,"10 month later I announced I would leave our flat for a while to recover, he left me and broke all contact – I was relieved, though I loved him very much.",I,love,him,False,Magnification,,love,1,Supportive Actions,Magnification,
1991,4544,My therapists and psychiatrist do not believe me and keep convincing me that I am just making stuff up.,therapists,believe,me,False,Labeling,,believe,1,Supportive Actions,Labeling,
1992,4544,My therapists and psychiatrist do not believe me and keep convincing me that I am just making stuff up.,psychiatrist,believe,me,False,Labeling,,believe,1,Supportive Actions,Labeling,
1993,4548,"Hi, I am 19 years old and my girlfriend is 17 years old, we have been dating for a little over a year and really love each other",we,date,year,False,No Distortion,,date,0,Negative Affect / Conflict Emotion,No Distortion,
